Time,I_S2F,S2F,Price
2013-10-31,57.1743664,262.961956,211.2
2013-11-01,57.4741484,263.347283,213.4
2013-11-02,57.7739117,263.721874,211.7
2013-11-03,58.0745971,264.078268,224
2013-11-04,58.3763418,264.440577,238.2
2013-11-05,58.6797653,264.764162,251.3
2013-11-06,58.9834072,265.067543,264.1
2013-11-07,59.2901043,265.335764,309.6
2013-11-08,59.5986663,265.585529,355
2013-11-09,59.9098569,265.861581,367.8
2013-11-10,60.2215651,266.180784,336.3
2013-11-11,60.5347578,266.530162,363
2013-11-12,60.8484153,266.906056,380
2013-11-13,61.1638606,267.220521,434.9
2013-11-14,61.4805031,267.56336,433.4
2013-11-15,61.7986732,267.874618,433.9
2013-11-16,62.1181896,268.238698,462
2013-11-17,62.4386329,268.588092,528.3
2013-11-18,62.76025,268.881378,785.4
2013-11-19,63.0827767,269.1843,645.7
2013-11-20,63.4083126,269.493113,638
2013-11-21,63.7352669,269.775781,764.9
2013-11-22,64.0648795,270.100164,802
2013-11-23,64.393491,270.421044,832.5
2013-11-24,64.7225679,270.738412,795
2013-11-25,65.0519689,271.065499,830
2013-11-26,65.3864,271.364468,970
2013-11-27,65.721282,271.692086,1079.9
2013-11-28,66.0573318,272.037047,1101.4
2013-11-29,66.3947669,272.365235,1206.9
2013-11-30,66.7343124,272.701298,1205.7
2013-12-01,67.0752302,273.069974,1004.4
2013-12-02,67.4177917,273.372396,1096.6
2013-12-03,67.7634972,273.753136,1154.9
2013-12-04,68.111054,274.075152,1237.6
2013-12-05,68.4517174,274.403156,1106.3
2013-12-06,68.7957749,274.800181,845
2013-12-07,69.1418689,275.172759,697
2013-12-08,69.4856901,275.545691,804
2013-12-09,69.8323591,275.880675,919
2013-12-10,70.184365,276.250447,1033.7
2013-12-11,70.5402381,276.566849,919.9
2013-12-12,70.8975384,276.877746,900
2013-12-13,71.2573064,277.215788,936.8
2013-12-14,71.6194684,277.594509,908.9
2013-12-15,71.9833645,277.935091,919.9
2013-12-16,72.3496097,278.322209,759.9
2013-12-17,72.7150019,278.713564,715
2013-12-18,73.0771995,279.097582,541
2013-12-19,73.4425519,279.534153,732
2013-12-20,73.8106128,279.878339,650
2013-12-21,74.1797963,280.189909,640.5
2013-12-22,74.5524255,280.517224,639.5
2013-12-23,74.9266048,280.848685,713.2
2013-12-24,75.3037124,281.176539,702.8
2013-12-25,75.6830086,281.491066,707.3
2013-12-26,76.0642589,281.84083,802
2013-12-27,76.4469239,282.198682,803
2013-12-28,76.8318425,282.490645,762
2013-12-29,77.2175973,282.817896,785
2013-12-30,77.6033115,283.155164,804.8
2013-12-31,77.9892632,283.514187,805.9
2014-01-01,78.3718104,283.914562,815.9
2014-01-02,78.753984,284.176485,856.9
2014-01-03,79.1401634,284.491408,884.3
2014-01-04,79.5267006,284.767412,924.7
2014-01-05,79.9139846,285.145509,1014.7
2014-01-06,80.3007408,285.508264,1012.7
2014-01-07,80.6859547,285.857599,879.9
2014-01-08,81.0731234,286.236712,938.8
2014-01-09,81.4597447,286.643717,937
2014-01-10,81.8463823,287.011747,957.8
2014-01-11,82.2347163,287.425439,1005.3
2014-01-12,82.6222958,287.831658,939.8
2014-01-13,83.0098525,288.165216,922.9
2014-01-14,83.4004307,288.487189,919.3
2014-01-15,83.7913652,288.850946,941.2
2014-01-16,84.1861696,289.217006,913.5
2014-01-17,84.5799512,289.518012,894.2
2014-01-18,84.97436,289.862854,905.7
2014-01-19,85.3699622,290.198063,954.8
2014-01-20,85.7682318,290.585182,956
2014-01-21,86.1677362,290.913027,962.2
2014-01-22,86.5687958,291.296835,951
2014-01-23,86.9705379,291.649138,944.2
2014-01-24,87.3750573,292.025656,916.5
2014-01-25,87.781691,292.354641,961
2014-01-26,88.1898602,292.655941,1007
2014-01-27,88.5950765,293.005402,943.5
2014-01-28,89.0027167,293.313169,932.7
2014-01-29,89.4122509,293.617163,925.7
2014-01-30,89.8214269,293.969432,941.4
2014-01-31,90.231142,294.33803,938.8
2014-02-01,90.6419555,294.716983,940.4
2014-02-02,91.0523219,295.090254,953.3
2014-02-03,91.4657811,295.453811,931.7
2014-02-04,91.8822864,295.799581,926.6
2014-02-05,92.3066815,296.137584,904.5
2014-02-06,92.7321024,296.504061,828.9
2014-02-07,93.1604144,296.816421,695.7
2014-02-08,93.5916902,297.181469,648.8
2014-02-09,94.0245608,297.462024,659.6
2014-02-10,94.459222,297.777113,582.6
2014-02-11,94.8971229,298.106591,579
2014-02-12,95.3352636,298.468706,531.1
2014-02-13,95.7748876,298.829103,451.4
2014-02-14,96.2156967,299.216162,427.7
2014-02-15,96.6591618,299.595455,371.1
2014-02-16,97.1043029,299.991335,299.8
2014-02-17,97.5511598,300.306271,272.3
2014-02-18,97.9988449,300.637711,294
2014-02-19,98.4465922,301.044738,261.5
2014-02-20,98.8952537,301.405279,111.9
2014-02-21,99.3453685,301.715139,111.6
2014-02-22,99.7970723,302.084408,255.6
2014-02-23,100.251122,302.425396,310.2
2014-02-24,100.703041,302.813676,174
2014-02-25,101.15415,303.145011,135.8
2014-02-26,101.607592,303.5237,593.1
2014-02-27,102.063293,303.90682,596.5
2014-02-28,102.522345,304.27797,573.9
2014-03-01,102.983249,304.573478,557.4
2014-03-02,103.4454,304.86097,544.6
2014-03-03,103.911252,305.165098,662.2
2014-03-04,104.37855,305.471495,661.8
2014-03-05,104.846579,305.79046,658.3
2014-03-06,105.317426,306.148803,648.3
2014-03-07,105.43942,306.490944,616.7
2014-03-08,105.563835,306.837482,609.2
2014-03-09,105.687044,307.207012,627
2014-03-10,105.810455,307.514848,613
2014-03-11,105.935641,307.862198,608.7
2014-03-12,106.059159,308.238804,619.4
2014-03-13,106.182327,308.574298,625
2014-03-14,106.303074,308.849925,614
2014-03-15,106.423784,309.192109,624
2014-03-16,106.545346,309.547018,619.1
2014-03-17,106.667197,309.881432,606.4
2014-03-18,106.789954,310.18491,598.9
2014-03-19,106.912087,310.517728,595
2014-03-20,107.033795,310.879952,566
2014-03-21,107.155562,311.273738,549.6
2014-03-22,107.275312,311.628236,564.3
2014-03-23,107.391916,312.07489,551.2
2014-03-24,107.50729,312.467649,567.6
2014-03-25,107.621522,312.79591,562.9
2014-03-26,107.736366,313.128599,562.5
2014-03-27,107.85045,313.490865,460.5
2014-03-28,107.964019,313.855521,482.6
2014-03-29,108.077239,314.224671,477.1
2014-03-30,108.188517,314.518531,446.9
2014-03-31,108.300271,314.894533,444.7
2014-04-01,108.410943,315.254026,463.5
2014-04-02,108.522639,315.67064,424.4
2014-04-03,108.635293,316.098176,436.3
2014-04-04,108.746966,316.507138,444.4
2014-04-05,108.86034,316.870033,456.6
2014-04-06,108.97201,317.188862,455.7
2014-04-07,109.083234,317.507916,462.4
2014-04-08,109.195399,317.791239,466.6
2014-04-09,109.307122,318.131884,457.3
2014-04-10,109.41749,318.460076,384.6
2014-04-11,109.529143,318.816063,435.1
2014-04-12,109.642093,319.1596,437.6
2014-04-13,109.750935,319.556476,427.6
2014-04-14,109.860214,319.966449,478.4
2014-04-15,109.968817,320.351268,526.4
2014-04-16,110.08108,320.691709,537
2014-04-17,110.197608,321.051576,502
2014-04-18,110.314844,321.39254,485.5
2014-04-19,110.429503,321.731624,506
2014-04-20,110.543909,322.111527,498.5
2014-04-21,110.658878,322.476786,495.2
2014-04-22,110.775106,322.805981,487.9
2014-04-23,110.890592,323.158952,487.3
2014-04-24,111.007414,323.482212,500.3
2014-04-25,111.125884,323.872138,464.5
2014-04-26,111.242582,324.219493,457.9
2014-04-27,111.357801,324.601456,443.2
2014-04-28,111.473107,324.925728,441.9
2014-04-29,111.591473,325.293225,446.1
2014-04-30,111.71005,325.590014,445.6
2014-05-01,111.827071,325.968804,460.1
2014-05-02,111.943939,326.315582,453.7
2014-05-03,112.060385,326.62165,438.6
2014-05-04,112.17532,326.947339,436
2014-05-05,112.291004,327.217121,430.9
2014-05-06,112.407995,327.636132,432.2
2014-05-07,112.528919,327.97983,446.5
2014-05-08,112.652177,328.341093,441.1
2014-05-09,112.776934,328.709132,445.5
2014-05-10,112.89868,329.09697,451.9
2014-05-11,113.017388,329.426559,433.2
2014-05-12,113.134167,329.782428,438.2
2014-05-13,113.250654,330.134222,433.9
2014-05-14,113.37069,330.458018,442.6
2014-05-15,113.491481,330.832074,448.1
2014-05-16,113.611938,331.226024,453.6
2014-05-17,113.733831,331.602869,452.8
2014-05-18,113.853404,331.977834,450.1
2014-05-19,113.973166,332.344367,443.9
2014-05-20,114.094105,332.730842,484.6
2014-05-21,114.216319,333.111075,488.8
2014-05-22,114.339477,333.489425,515.4
2014-05-23,114.461909,333.85056,518.1
2014-05-24,114.58235,334.187868,520.5
2014-05-25,114.703986,334.540763,570.4
2014-05-26,114.824582,334.887337,582
2014-05-27,114.944332,335.185855,570.1
2014-05-28,115.06612,335.557069,570.8
2014-05-29,115.18821,335.867001,564.4
2014-05-30,115.307567,336.234343,612.3
2014-05-31,115.427449,336.557926,627.9
2014-06-01,115.546376,336.943429,649.8
2014-06-02,115.666287,337.368943,655.5
2014-06-03,115.784722,337.759512,669.4
2014-06-04,115.904018,338.161446,638.9
2014-06-05,116.024034,338.497385,660.2
2014-06-06,116.143987,338.804797,650.4
2014-06-07,116.26331,339.147825,651.7
2014-06-08,116.382368,339.449006,651
2014-06-09,116.501636,339.79471,644.3
2014-06-10,116.619518,340.162845,655.6
2014-06-11,116.736552,340.489078,643
2014-06-12,116.853088,340.871072,597.1
2014-06-13,116.971318,341.233356,610.3
2014-06-14,117.087637,341.629287,583.4
2014-06-15,117.202455,342.052267,582.3
2014-06-16,117.316262,342.471155,599.1
2014-06-17,117.430369,342.881481,605.1
2014-06-18,117.545407,343.2341,606.2
2014-06-19,117.660562,343.607083,600.2
2014-06-20,117.777337,344.022836,590.8
2014-06-21,117.894772,344.438942,597
2014-06-22,118.010835,344.841961,603.6
2014-06-23,118.123643,345.236345,591.2
2014-06-24,118.240903,345.657968,588.8
2014-06-25,118.359187,346.077708,568.5
2014-06-26,118.477019,346.461847,582.7
2014-06-27,118.59573,346.902515,602.2
2014-06-28,118.713532,347.31431,597.6
2014-06-29,118.831131,347.66562,601.1
2014-06-30,118.947376,347.965331,635.1
2014-07-01,119.064264,348.265223,643.2
2014-07-02,119.178094,348.574325,645.7
2014-07-03,119.292899,348.888136,638
2014-07-04,119.408767,349.263162,624
2014-07-05,119.526811,349.606809,623
2014-07-06,119.645099,349.928061,626.7
2014-07-07,119.763618,350.267637,613.6
2014-07-08,119.882785,350.607445,615.3
2014-07-09,119.998419,350.983769,623
2014-07-10,120.114255,351.321795,618.4
2014-07-11,120.232386,351.675947,632.9
2014-07-12,120.350663,352.032621,635.9
2014-07-13,120.469978,352.396373,628
2014-07-14,120.589751,352.703493,618.3
2014-07-15,120.710947,353.065454,619.6
2014-07-16,120.831399,353.393493,614.8
2014-07-17,120.951756,353.785598,626.6
2014-07-18,121.073097,354.178008,627.5
2014-07-19,121.198768,354.582144,627
2014-07-20,121.325733,354.936315,621
2014-07-21,121.453555,355.290734,625.1
2014-07-22,121.583522,355.615645,622.5
2014-07-23,121.717437,355.949927,621.7
2014-07-24,121.851041,356.277554,601.9
2014-07-25,121.984921,356.651261,600.5
2014-07-26,122.117554,356.958686,596
2014-07-27,122.252496,357.309929,595
2014-07-28,122.386112,357.65452,587.9
2014-07-29,122.518949,357.997046,585.8
2014-07-30,122.652856,358.39273,564.6
2014-07-31,122.787387,358.747267,589.5
2014-08-01,122.925973,359.108963,598.8
2014-08-02,123.06729,359.484753,591.7
2014-08-03,123.208592,359.840048,588.9
2014-08-04,123.351722,360.135545,592.8
2014-08-05,123.489844,360.447387,588.8
2014-08-06,123.626145,360.826473,589.8
2014-08-07,123.761679,361.196582,592.8
2014-08-08,123.90147,361.57159,595.8
2014-08-09,124.041296,361.98395,589.5
2014-08-10,124.180628,362.394321,592.1
2014-08-11,124.320942,362.816625,575.9
2014-08-12,124.460968,363.220689,567.7
2014-08-13,124.600058,363.557651,542.1
2014-08-14,124.737799,363.976254,504.8
2014-08-15,124.875413,364.36027,496.5
2014-08-16,125.013522,364.728261,522
2014-08-17,125.15128,365.124493,485.5
2014-08-18,125.285194,365.586367,462.2
2014-08-19,125.419434,366.020623,485.1
2014-08-20,125.55355,366.415502,516.8
2014-08-21,125.688893,366.801324,517.9
2014-08-22,125.822564,367.168704,516.1
2014-08-23,125.955854,367.548055,497.7
2014-08-24,126.087569,367.890175,509.7
2014-08-25,126.217383,368.211409,502.9
2014-08-26,126.346177,368.617336,512.6
2014-08-27,126.475659,369.014181,515.2
2014-08-28,126.605834,369.420729,510.8
2014-08-29,126.736124,369.820534,512.6
2014-08-30,126.865692,370.248897,506
2014-08-31,126.99647,370.691748,481.8
2014-09-01,127.126996,371.01234,477.2
2014-09-02,127.257346,371.356721,478.9
2014-09-03,127.388734,371.755635,480
2014-09-04,127.520535,372.131219,491
2014-09-05,127.652912,372.473965,483.6
2014-09-06,127.782549,372.897385,484.5
2014-09-07,127.911947,373.264306,485.8
2014-09-08,128.041457,373.605415,475.7
2014-09-09,128.168778,373.951485,474.9
2014-09-10,128.295911,374.32388,479.7
2014-09-11,128.422323,374.727404,478.5
2014-09-12,128.546792,375.093213,477.7
2014-09-13,128.666747,375.523478,478.2
2014-09-14,128.786627,375.899351,477.7
2014-09-15,128.906235,376.275489,477.7
2014-09-16,129.0256,376.682873,466.8
2014-09-17,129.144539,377.126343,461.1
2014-09-18,129.263738,377.55347,424.3
2014-09-19,129.379665,377.961825,397.7
2014-09-20,129.495312,378.382444,411.5
2014-09-21,129.611774,378.77468,401.6
2014-09-22,129.727674,379.176778,404.1
2014-09-23,129.843672,379.536049,436.9
2014-09-24,129.96191,379.909943,423.8
2014-09-25,130.078042,380.322485,412.3
2014-09-26,130.192778,380.644103,404.5
2014-09-27,130.308364,380.968313,399
2014-09-28,130.424864,381.278295,379.1
2014-09-29,130.540324,381.607695,376.8
2014-09-30,130.656738,381.975802,388.2
2014-10-01,130.772628,382.348974,382.8
2014-10-02,130.888068,382.683843,375.1
2014-10-03,130.998085,383.033386,363.5
2014-10-04,131.108203,383.404871,335.3
2014-10-05,131.213173,383.81283,322.9
2014-10-06,131.315356,384.201761,331.5
2014-10-07,131.417465,384.525679,331.6
2014-10-08,131.523499,384.873983,350.9
2014-10-09,131.629169,385.232194,360.9
2014-10-10,131.736146,385.607597,361.7
2014-10-11,131.843476,385.954165,361.2
2014-10-12,131.952799,386.315507,373.2
2014-10-13,132.061321,386.691652,387.3
2014-10-14,132.169034,387.012184,397.1
2014-10-15,132.276614,387.379083,393.2
2014-10-16,132.384599,387.738929,379.8
2014-10-17,132.494711,388.084408,380.5
2014-10-18,132.604634,388.48368,390.9
2014-10-19,132.716212,388.807692,387.3
2014-10-20,132.83088,389.139208,380.4
2014-10-21,132.945872,389.514842,382.4
2014-10-22,133.066527,389.902938,378.9
2014-10-23,133.189819,390.271759,355.8
2014-10-24,133.312169,390.660385,355.1
2014-10-25,133.431656,391.034603,346.7
2014-10-26,133.549863,391.345419,348.7
2014-10-27,133.668307,391.734795,350.1
2014-10-28,133.786516,392.072965,351.1
2014-10-29,133.906631,392.453038,335.1
2014-10-30,134.028829,392.87019,344.9
2014-10-31,134.151807,393.331873,337.9
2014-11-01,134.275449,393.722637,325.4
2014-11-02,134.399753,394.103832,322.5
2014-11-03,134.522972,394.519753,324.2
2014-11-04,134.645867,394.918736,328
2014-11-05,134.769967,395.258834,338
2014-11-06,134.897342,395.641074,347.7
2014-11-07,135.028098,396.008761,341.9
2014-11-08,135.157893,396.386569,343.5
2014-11-09,135.289834,396.754743,362
2014-11-10,135.418945,397.120684,367.1
2014-11-11,135.5482,397.439839,365.4
2014-11-12,135.677152,397.803747,432
2014-11-13,135.804169,398.162933,428.7
2014-11-14,135.932881,398.542184,396.5
2014-11-15,136.063383,398.891913,374.9
2014-11-16,136.192956,399.264203,385.6
2014-11-17,136.325091,399.62183,384.7
2014-11-18,136.456871,400.004542,379.2
2014-11-19,136.588933,400.355172,381.4
2014-11-20,136.714401,400.698551,357.3
2014-11-21,136.84213,401.014742,351.8
2014-11-22,136.971386,401.39839,352
2014-11-23,137.10063,401.752372,365.9
2014-11-24,137.227552,402.119049,378.9
